"fullname","num_unique_author_inblock","num_citaion_in_block","block_size","is_top100_chinese_name"
"jorge, santos",7,84,12,0
"olga, kazakova",5,36,7.2,0
"iqbal, ahmad",6,187,31.166666666666668,0
"neil, harrison",3,194,64.66666666666667,0
"muhammad, jamil",6,48,8,0
"jihyun, kim",6,65,10.833333333333334,0
"marta, fernandes",3,24,8,0
"steven, morrison",5,104,20.8,0
"renato, franco",3,24,8,0
"claudio, rossi",4,278,69.5,0
"minjoong, kim",3,38,12.666666666666666,0
"jane, anderson",3,13,4.333333333333333,0
"mohammed, awad",3,47,15.666666666666666,0
"jung min, kim",4,44,11,0
"mi-hyun, kim",4,91,22.75,0
"khaled, ramadan",3,23,7.666666666666667,0
"leslie, miller",3,15,5,0
"mario, santoro",3,25,8.333333333333334,0
"irina, ivanova",3,19,6.333333333333333,0
"diana, ribeiro",3,10,3.3333333333333335,0
"david, meyer",6,100,16.666666666666668,0
"abhilasha, singh",3,9,3,0
"ankit, arora",3,17,5.666666666666667,0
"florian, schmidt",4,65,16.25,0
"anders, larsson",3,30,10,0
"sandra, ferreira",6,158,26.333333333333332,0
"george, georgiou",3,20,6.666666666666667,0
"fei, jiao",3,17,5.666666666666667,0
"marcio, soares",4,152,38,0
"jian, kang",9,122,13.555555555555555,0
"shweta, yadav",3,20,6.666666666666667,0
"andrea, polo",3,32,10.666666666666666,0
"marco, ferrari",4,179,44.75,0
"marco, bertolini",3,48,16,0
"victor, lee",3,163,54.333333333333336,0
"muhammad, luqman",3,10,3.3333333333333335,0
"anna, gorbenko",3,39,13,0
"jamie, thompson",3,13,4.333333333333333,0
"jung ho, kim",3,226,75.33333333333333,0
"giuseppe, aiello",4,36,9,0
"maria, molina",3,20,6.666666666666667,0
"mikhail, morozov",4,30,7.5,0
"ivan, nikolaev",3,139,46.333333333333336,0
"robert, davis",6,67,11.166666666666666,0
"simon, parker",3,42,14,0
"joseph, costello",3,98,32.666666666666664,0
"wei, hong",11,97,8.818181818181818,0
"jatin, arora",3,12,4,0
"fatih, gulec",3,22,7.333333333333333,0
"jorge, ramírez",3,18,6,0
"david, mann",5,236,47.2,0
"ji-won, kim",3,32,10.666666666666666,0
"jan, gebauer",3,29,9.666666666666666,0
"jeffrey, smith",11,83,7.545454545454546,0
"thomas, schulz",3,245,81.66666666666667,0
"luis, ramos",3,59,19.666666666666668,0
"carmen, vazquez",3,29,9.666666666666666,0
"saiful, islam",3,8,2.6666666666666665,0
"fernanda, lima",4,20,5,0
"luca, leonardi",3,37,12.333333333333334,0
"sarah, wright",8,39,4.875,0
"haeyoung, kim",3,23,7.666666666666667,0
"sivakumar, s",3,17,5.666666666666667,0
"gergely, nagy",3,51,17,0
"seung ho, choi",5,209,41.8,0
"ashutosh, tiwari",3,23,7.666666666666667,0
"olga, dmitrieva",5,21,4.2,0
"fatemeh, ahmadi",4,31,7.75,0
"anwar, ahmed",3,93,31,0
"sean, mitchell",3,77,25.666666666666668,0
"seoyoung, kim",3,107,35.666666666666664,0
"rajiv, ranjan",3,224,74.66666666666667,0
"mahdi, ahmadi",4,17,4.25,0
"david, williams",25,500,20,0
"cristina, pina",3,44,14.666666666666666,0
"david, quinn",3,9,3,0
"daniel, hayes",5,87,17.4,0
"daniel, young",4,43,10.75,0
"peter, allen",4,44,11,0
"juliana, souza",7,49,7,0
"magnus, jonsson",3,78,26,0
"paul, allen",4,53,13.25,0
"michael, scholz",3,35,11.666666666666666,0
"thomas, atkinson",3,22,7.333333333333333,0
"james, waters",3,24,8,0
"joao, gomes",4,69,17.25,0
"dmitry, vasilyev",3,13,4.333333333333333,0
"elena, kuzmina",3,13,4.333333333333333,0
"rodrigo, alves",3,17,5.666666666666667,0
"kelly, sullivan",3,34,11.333333333333334,0
"jeongeun, kim",3,19,6.333333333333333,0
"kyung won, kim",3,39,13,0
"samuel, rose",3,27,9,0
"alexandra, brown",3,13,4.333333333333333,0
"daniel, morton",3,58,19.333333333333332,0
"muhammad, waqas",10,101,10.1,0
"richard, berry",3,43,14.333333333333334,0
"archana, kumari",5,21,4.2,0
"laura, young",4,33,8.25,0
"rachel, walker",5,52,10.4,0
"sami, khan",3,27,9,0
"bruno, lopes",3,19,6.333333333333333,0
"martin, jaeger",3,47,15.666666666666666,0
"mohamed, shehata",4,66,16.5,0
"rajesh, ganesan",4,34,8.5,0
"luis, rodriguez",5,60,12,0
"katherine, king",4,22,5.5,0
"paulo, mota",3,72,24,0
"markus, klein",3,29,9.666666666666666,0
"inamullah, khan",3,24,8,0
"robert, king",5,85,17,0
"robert, hammond",4,110,27.5,0
"ivan, kuznetsov",3,47,15.666666666666666,0
"benjamin, cooper",5,101,20.2,0
"david, feldman",4,57,14.25,0
"javed, iqbal",6,85,14.166666666666666,0
"manish, shah",5,197,39.4,0
"fernando, ortega",3,40,13.333333333333334,0
"paul, morgan",4,135,33.75,0
"philip, jackson",3,117,39,0
"andrew, clark",5,410,82,0
"linda, johansson",3,60,20,0
"mostafa, karami",3,21,7,0
"david, jacobs",5,131,26.2,0
"anh, phan",3,57,19,0
"ashish, agrawal",4,95,23.75,0
"jordan, becker",3,41,13.666666666666666,0
"irina, zakharova",4,37,9.25,0
"andrew, watkins",3,46,15.333333333333334,0
"robert, read",4,23,5.75,0
"stephen, martin",6,53,8.833333333333334,0
"stephen, perry",3,16,5.333333333333333,0
"ricardo, barros",3,49,16.333333333333332,0
"osamu, sato",3,48,16,0
"ricardo, pinto",3,54,18,0
"rakesh, yadav",4,39,9.75,0
"erica, lee",3,22,7.333333333333333,0
"andrew, craig",4,87,21.75,0
"andrea, marini",3,159,53,0
"martin, becker",6,28,4.666666666666667,0
"ramazan, sari",3,38,12.666666666666666,0
"sookyung, kim",3,11,3.6666666666666665,0
"martin, turner",4,445,111.25,0
"salman, ahmed",4,26,6.5,0
"pedro, alvarez",4,389,97.25,0
"daniel, martinez",3,43,14.333333333333334,0
"olga, voronkova",3,35,11.666666666666666,0
"ahmet, erdem",3,16,5.333333333333333,0
"senthil kumar, m",4,42,10.5,0
"jaewook, lee",3,43,14.333333333333334,0
"david, hill",10,103,10.3,0
"julia, weiss",3,68,22.666666666666668,0
"silvia, rossi",7,281,40.142857142857146,0
"rodrigo, marques",3,8,2.6666666666666665,0
"miguel, machado",3,23,7.666666666666667,0
"omar, hussein",3,23,7.666666666666667,0
"irfan, ali",5,31,6.2,0
"neeraj, kumar",15,352,23.466666666666665,0
"christian, roth",5,45,9,0
"victor, chan",3,32,10.666666666666666,0
"michael, kuhn",5,155,31,0
"gustavo, santos",5,18,3.6,0
"moumita, das",3,17,5.666666666666667,0
"megan, clark",3,14,4.666666666666667,0
"claudia, schmidt",3,21,7,0
"andrew, brown",15,214,14.266666666666667,0
"robert, o'connor",3,88,29.333333333333332,0
"matthew, webber",3,58,19.333333333333332,0
"brandon, moore",3,12,4,0
"joseph, lombardo",3,15,5,0
"roman, romanov",4,39,9.75,0
"kailash, chandra",3,188,62.666666666666664,0
"muhammad, junaid",5,60,12,0
"soo young, lee",3,12,4,0
"marcos, moreira",3,44,14.666666666666666,0
"khairul, anam",3,35,11.666666666666666,0
"thomas, wilhelm",3,12,4,0
"david, white",6,130,21.666666666666668,0
"adil, khan",6,44,7.333333333333333,0
"ankit, sharma",8,44,5.5,0
"navid, hosseini",3,14,4.666666666666667,0
"dat, nguyen",5,18,3.6,0
"karin, larsson",3,28,9.333333333333334,0
"alexey, mironov",3,39,13,0
"nicholas, king",4,31,7.75,0
"amin, salehi",4,54,13.5,0
"sergey, zaitsev",4,55,13.75,0
"simon, schmidt",4,41,10.25,0
"luis, sanchez",4,178,44.5,0
"kazuo, kobayashi",3,19,6.333333333333333,0
"ryota, kobayashi",3,28,9.333333333333334,0
"martin, huber",3,50,16.666666666666668,0
"daniel, lobo",3,37,12.333333333333334,0
"muhammad, ismail",4,31,7.75,0
"john, mcdonald",5,184,36.8,0
"alexey, kudrin",3,70,23.333333333333332,0
"lars, berglund",3,419,139.66666666666666,0
"daniel, beck",3,13,4.333333333333333,0
"byung chul, kim",4,35,8.75,0
"jonathan, bird",3,79,26.333333333333332,0
"stephen, jones",11,166,15.090909090909092,0
"rafael, lima",5,77,15.4,0
"lisa, hill",3,83,27.666666666666668,0
"joão, fonseca",3,21,7,0
"ana maria, costa",3,29,9.666666666666666,0
"marta, rodrigues",3,26,8.666666666666666,0
"ahmed, zayed",3,26,8.666666666666666,0
"ali, kazemian",3,19,6.333333333333333,0
"michael, bell",5,28,5.6,0
"mohamed, fawzy",3,24,8,0
"martin, maier",3,24,8,0
"philip, smith",9,192,21.333333333333332,0
"sarah, king",3,65,21.666666666666668,0
"seung min, kim",4,101,25.25,0
"joshua, davis",4,57,14.25,0
"ricardo, silva",18,197,10.944444444444445,0
"takashi, suzuki",7,56,8,0
"alexey, morozov",5,51,10.2,0
"alexander, mayer",4,74,18.5,0
"david, duffy",3,69,23,0
"sarah, baker",7,255,36.42857142857143,0
"abhinav, gupta",3,34,11.333333333333334,0
"jordan, taylor",3,49,16.333333333333332,0
"mark, griffiths",3,17,5.666666666666667,0
"andrey, semenov",3,23,7.666666666666667,0
"gerald, feldman",3,15,5,0
"pedro, lourenço",3,16,5.333333333333333,0
"jason, cooper",4,68,17,0
"barry, quinn",4,109,27.25,0
"samit, shah",3,14,4.666666666666667,0
"justin, thomas",3,70,23.333333333333332,0
"martin, taylor",3,120,40,0
"pedro, leão",3,53,17.666666666666668,0
"ricardo, castro",4,72,18,0
"aditya, jain",5,69,13.8,0
"james, stone",3,116,38.666666666666664,0
"marcio, martins",7,172,24.571428571428573,0
"stephen, kennedy",3,42,14,0
"daniel, lopes",4,12,3,0
"jaehong, park",4,40,10,0
"nishant, singh",4,83,20.75,0
"andrea, mancini",3,37,12.333333333333334,0
"ji yeon, kim",3,90,30,0
"sampa, das",3,10,3.3333333333333335,0
"jane, henderson",3,53,17.666666666666668,0
"karen, taylor",3,14,4.666666666666667,0
"balázs, nagy",3,31,10.333333333333334,0
"robert, thomson",5,224,44.8,0
"rebecca, miller",5,56,11.2,0
"mohammad, rezaei",5,55,11,0
"thomas, gardner",3,151,50.333333333333336,0
"matthew, young",5,50,10,0
"david, lawrence",5,137,27.4,0
"william, baker",4,197,49.25,0
"john, schmidt",3,51,17,0
"james, walsh",3,79,26.333333333333332,0
"john, kennedy",4,32,8,0
"jose, almeida",3,14,4.666666666666667,0
"upendra, kumar",3,66,22,0
"mohamed, mahfouz",5,178,35.6,0
"takahiro, tanaka",3,93,31,0
"paul, george",3,35,11.666666666666666,0
"paul, adamson",3,40,13.333333333333334,0
"alberto, sanchez",3,77,25.666666666666668,0
"anna, morozova",4,31,7.75,0
"kelly, jones",5,46,9.2,0
"alex, wong",5,113,22.6,0
"avijit, dutta",3,31,10.333333333333334,0
"jeongwoo, lee",4,37,9.25,0
"yasuhiro, yamada",3,137,45.666666666666664,0
"david, adams",7,355,50.714285714285715,0
"michael, brady",5,126,25.2,0
"jatinder, kaur",3,72,24,0
"nuno, neves",3,236,78.66666666666667,0
"chiara, villa",3,94,31.333333333333332,0
"muhammad, sohail",7,81,11.571428571428571,0
"carmen, lopez",3,55,18.333333333333332,0
"gurmeet, singh",4,70,17.5,0
"james, wood",5,51,10.2,0
"andrew, palmer",3,31,10.333333333333334,0
"erik, andersson",5,99,19.8,0
"luís, ferreira",3,35,11.666666666666666,0
"rakesh, kumar",31,432,13.935483870967742,0
"jose, rodrigues",3,153,51,0
"ahmed, abbas",3,14,4.666666666666667,0
"giulia, rossi",3,69,23,0
"david, hart",3,39,13,0
"yuji, suzuki",5,48,9.6,0
"jonathan, roth",4,32,8,0
"adam, evans",4,23,5.75,0
"mohsen, safaei",3,54,18,0
"jong, kim",3,16,5.333333333333333,0
"tariq, aziz",5,89,17.8,0
"joao, pereira",3,75,25,0
"brian, hayden",3,103,34.333333333333336,0
"pravin, pawar",3,25,8.333333333333334,0
"kevin, lynch",4,30,7.5,0
"edward, baker",4,47,11.75,0
"osman, ahmed",3,33,11,0
"benjamin, piper",3,44,14.666666666666666,0
"michael, schmitt",5,115,23,0
"koji, takahashi",4,25,6.25,0
"jae woo, park",3,25,8.333333333333334,0
"davide, ferrari",3,99,33,0
"david, brown",23,354,15.391304347826088,0
"jihoon, lee",5,111,22.2,0
"jonathan, rubin",3,123,41,0
"joshua, lee",6,145,24.166666666666668,0
"imran, ullah",3,43,14.333333333333334,0
"robert, owen",5,30,6,0
"rajiv, kumar",11,482,43.81818181818182,0
"rebecca, lee",4,38,9.5,0
"sergey, karpov",4,265,66.25,0
"stephanie, jones",4,33,8.25,0
"jeyakumar, s",3,14,4.666666666666667,0
"hyun soo, kim",4,19,4.75,0
"melissa, hawkins",3,15,5,0
"jorge, moreno",4,48,12,0
"marcello, serra",3,8,2.6666666666666665,0
"david, nolan",3,20,6.666666666666667,0
"ana, henriques",4,65,16.25,0
"anurag, verma",3,42,14,0
"vinh, nguyen",10,60,6,0
"pedro, rodrigues",14,215,15.357142857142858,0
"ashish, garg",4,152,38,0
"ricardo, lopes",5,28,5.6,0
"sumit, mukherjee",3,28,9.333333333333334,0
"ha, nguyen",10,135,13.5,0
"wael, mohamed",3,62,20.666666666666668,0
"pedro, machado",3,22,7.333333333333333,0
"mohamed, amer",7,37,5.285714285714286,0
"brian, o'neill",3,52,17.333333333333332,0
"james, mitchell",7,48,6.857142857142857,0
"daniel, dias",5,233,46.6,0
"juliana, dias",3,43,14.333333333333334,0
"lokesh, sharma",3,34,11.333333333333334,0
"himanshu, sharma",6,40,6.666666666666667,0
"mark, green",5,238,47.6,0
"jae-hwan, kim",3,15,5,0
"sanghoon, shin",3,60,20,0
"john, whittaker",3,162,54,0
"gareth, morgan",5,516,103.2,0
"sandra, walker",3,28,9.333333333333334,0
"ashley, adams",3,22,7.333333333333333,0
"tian, lan",5,34,6.8,0
"olga, maximova",3,21,7,0
"tatyana, popova",3,69,23,0
"sajid, iqbal",3,29,9.666666666666666,0
"piotr, kowalski",6,98,16.333333333333332,0
"andrew, berry",3,100,33.333333333333336,0
"minju, kim",5,14,2.8,0
"vinay, sharma",4,48,12,0
"daniela, russo",3,73,24.333333333333332,0
"stephen, mcmahon",3,346,115.33333333333333,0
"pedro, monteiro",6,77,12.833333333333334,0
"daniel, souza",4,16,4,0
"minjeong, kim",3,27,9,0
"ali, amiri",3,9,3,0
"vaibhav, gupta",3,13,4.333333333333333,0
"kei, nakayama",3,70,23.333333333333332,0
"leandro, lima",3,19,6.333333333333333,0
"felipe, andrade",3,18,6,0
"quentin, simon",3,55,18.333333333333332,0
"lucas, santana",3,21,7,0
"mara, silva",3,19,6.333333333333333,0
"andrea, costa",3,8,2.6666666666666665,0
"simon, turner",5,143,28.6,0
"soumen, roy",4,57,14.25,0
"thomas, breuer",3,17,5.666666666666667,0
"khoa, pham",3,27,9,0
"matthew, cooper",10,98,9.8,0
"alka, singh",3,15,5,0
"susan, williams",3,57,19,0
"inês, correia",3,26,8.666666666666666,0
"hieu, bui",3,25,8.333333333333334,0
"daniel, lim",3,76,25.333333333333332,0
"matthew, howell",4,34,8.5,0
"carlos, sánchez",3,21,7,0
"van hoa, nguyen",3,78,26,0
"daniel, soto",3,24,8,0
"eduardo, costa",4,69,17.25,0
"takashi, okamoto",3,49,16.333333333333332,0
"mohamed, amin",4,42,10.5,0
"avtar, singh",3,18,6,0
"harminder, singh",5,73,14.6,0
"robert, moore",3,304,101.33333333333333,0
"scott, johnston",3,83,27.666666666666668,0
"karen, martin",3,77,25.666666666666668,0
"younghoon, kim",3,12,4,0
"joseph, o'brien",3,11,3.6666666666666665,0
"andrey, nikolaev",9,173,19.22222222222222,0
"daniel, low",3,22,7.333333333333333,0
"jinhee, lee",4,23,5.75,0
"james, palmer",4,46,11.5,0
"muhammad, noman",4,32,8,0
"sandra, soares",4,71,17.75,0
"naveen , kumar",3,109,36.333333333333336,0
"ricardo, machado",6,133,22.166666666666668,0
"jaclyn, smith",4,105,26.25,0
"andrew, day",3,28,9.333333333333334,0
"tiago, ferreira",9,73,8.11111111111111,0
"amit, garg",3,28,9.333333333333334,0
"pedro, henriques",3,14,4.666666666666667,0
"hendra, gunawan",3,50,16.666666666666668,0
"benjamin, brown",5,25,5,0
"stuart, campbell",3,44,14.666666666666666,0
"kyle, wilson",3,49,16.333333333333332,0
"florian, müller",3,36,12,0
"richard, brown",9,618,68.66666666666667,0
"david, matthews",3,48,16,0
"ji young, lee",4,21,5.25,0
"sergey, lukyanov",3,27,9,0
"lan, nguyen",3,34,11.333333333333334,0
"josé, silva",10,155,15.5,0
"khalid, mahmood",5,89,17.8,0
"rafael, lozano",3,193,64.33333333333333,0
"matthew, smith",21,192,9.142857142857142,0
"inês, ferreira",3,26,8.666666666666666,0
"saurabh, singhal",3,35,11.666666666666666,0
"tobias, bauer",3,38,12.666666666666666,0
"himanshu, tyagi",3,80,26.666666666666668,0
"rafael, melo",3,65,21.666666666666668,0
"sean, mcgrath",4,80,20,0
"mark, bailey",5,73,14.6,0
"jagdeep, singh",4,38,9.5,0
"andrew, roberts",8,174,21.75,0
"nazmul, hasan",3,25,8.333333333333334,0
"jaimin, patel",3,27,9,0
"sergey, antonov",3,60,20,0
"rebecca, spencer",3,47,15.666666666666666,0
"makoto, saito",3,56,18.666666666666668,0
"chang seok, lee",3,24,8,0
"jason, kim",5,178,35.6,0
"yasir, khan",4,138,34.5,0
"joão, mateus",3,8,2.6666666666666665,0
"manoj, mishra",4,100,25,0
"matthew, cook",7,162,23.142857142857142,0
"mohamed, mahmoud",13,167,12.846153846153847,0
"mary, townsend",3,19,6.333333333333333,0
"kavitha, v",3,41,13.666666666666666,0
"ashish, gupta",9,57,6.333333333333333,0
"andrew, morris",5,121,24.2,0
"matthew, banks",3,20,6.666666666666667,0
"christian, meyer",6,62,10.333333333333334,0
"rachel, watson",3,86,28.666666666666668,0
"karan, singh",3,83,27.666666666666668,0
"michael, morgan",5,219,43.8,0
"ying, sheng",3,13,4.333333333333333,0
"manoj, pandey",3,176,58.666666666666664,0
"mariana, pereira",4,20,5,0
"sandra, martins",4,46,11.5,0
"jan, alexander",3,75,25,0
"john, erickson",3,17,5.666666666666667,0
"shiva, kumar",4,23,5.75,0
"ahmed, hamed",6,31,5.166666666666667,0
"jeffrey, foster",3,108,36,0
"diego, alves",4,183,45.75,0
"ashwani, kumar",12,168,14,0
"ashley, williams",5,95,19,0
"paulo, bento",3,15,5,0
"irfan, ahmad",3,42,14,0
"john, alexander",3,8,2.6666666666666665,0
"rui, cruz",4,31,7.75,0
"christian, baron",3,38,12.666666666666666,0
"david, stanton",3,37,12.333333333333334,0
"priya, jain",3,13,4.333333333333333,0
"tiago, cruz",3,65,21.666666666666668,0
"sean, johnson",3,49,16.333333333333332,0
"masahiro, fukuda",5,16,3.2,0
"teresa, esposito",3,97,32.333333333333336,0
"david, rojas",3,41,13.666666666666666,0
"leonid, sokolov",3,80,26.666666666666668,0
"michael, wolff",4,79,19.75,0
"henry, miller",4,34,8.5,0
"naveed, ahmad",6,94,15.666666666666666,0
"karen, smith",6,118,19.666666666666668,0
"hussein, ahmed",3,57,19,0
"david, flynn",3,97,32.333333333333336,0
"ramon, silva",3,15,5,0
"seung min, lee",5,19,3.8,0
"sarah, harris",4,60,15,0
"joshua, owen",3,24,8,0
"rebecca, hill",5,49,9.8,0
"john, lewis",8,122,15.25,0
"petr, svoboda",4,116,29,0
"robert, lee",10,133,13.3,0
"francis, fortin",3,11,3.6666666666666665,0
"philip, thompson",3,152,50.666666666666664,0
"marcelo, marques",6,63,10.5,0
"javier, serrano",4,41,10.25,0
"iftikhar, ahmad",7,48,6.857142857142857,0
"jessica, adams",3,27,9,0
"ashwani, sharma",4,39,9.75,0
"luiz, souza",3,15,5,0
"pedro, fernandes",6,176,29.333333333333332,0
"adam, lloyd",3,20,6.666666666666667,0
"daniel, jung",3,38,12.666666666666666,0
"cibele, carvalho",3,6,2,0
"suzanne, miller",3,101,33.666666666666664,0
"md., asaduzzaman",3,29,9.666666666666666,0
"gulab, singh",3,17,5.666666666666667,0
"ivan, stepanov",4,51,12.75,0
"chris, smith",8,145,18.125,0
"jorge, rodriguez",4,24,6,0
"mohamed, selim",5,121,24.2,0
"william, palmer",3,27,9,0
"parvin, kumar",3,68,22.666666666666668,0
"giuseppe, caruso",3,63,21,0
"lei, qiao",5,19,3.8,0
"vahid, akbari",3,29,9.666666666666666,0
"rachel, clarke",4,19,4.75,0
"soo young, kim",5,271,54.2,0
"sandra, santos",3,95,31.666666666666668,0
"antonio, lima",5,177,35.4,0
"juan, bustamante",4,66,16.5,0
"rajesh, singh",10,313,31.3,0
"anna, walczak",3,40,13.333333333333334,0
"stephen, parker",4,80,20,0
"elena, makarova",8,54,6.75,0
"victoria, wagner",3,14,4.666666666666667,0
"taha, taha",3,162,54,0
"omar, mohamed",4,24,6,0
"junseok, park",3,18,6,0
"olivier, morin",3,43,14.333333333333334,0
"patricia, costa",3,30,10,0
"william, scott",5,96,19.2,0
"sandra, gomes",3,6,2,0
"ahmed, hasan",4,20,5,0
"ivan, petrov",4,187,46.75,0
"diego, mateo",3,87,29,0
"stefan, meyer",5,47,9.4,0
"kevin, daly",3,32,10.666666666666666,0
"josé, oliveira",6,94,15.666666666666666,0
"diego, sanchez",3,19,6.333333333333333,0
"long, hoang",3,16,5.333333333333333,0
"sunyoung, kim",4,66,16.5,0
"kundan, kumar",6,49,8.166666666666666,0
"david, hernandez",3,43,14.333333333333334,0
"andrew, martin",10,288,28.8,0
"martin, williams",3,110,36.666666666666664,0
"kevin, cheung",3,62,20.666666666666668,0
"james, lloyd",3,55,18.333333333333332,0
"emily, jones",7,80,11.428571428571429,0
"sergey, sergeev",4,139,34.75,0
"fei, teng",6,63,10.5,0
"christine, jones",3,57,19,0
"vikram, patil",3,19,6.333333333333333,0
"priyanka, gupta",4,29,7.25,0
"ahmed, el-sayed",4,113,28.25,0
"nicholas, cooper",3,38,12.666666666666666,0
"koji, fujita",5,74,14.8,0
"matthew, sims",3,8,2.6666666666666665,0
"stephen, gordon",3,151,50.333333333333336,0
"gustavo, ramos",4,132,33,0
"melissa, harris",4,22,5.5,0
"david, wong",6,112,18.666666666666668,0
"jose, santos",4,170,42.5,0
"luciana, silva",5,40,8,0
"simon, stewart",3,21,7,0
"andreia, duarte",3,23,7.666666666666667,0
"sean, campbell",3,22,7.333333333333333,0
"duc, nguyen",6,48,8,0
"diogo, santos",5,147,29.4,0
"peter, jansson",3,59,19.666666666666668,0
"john, o'donoghue",3,9,3,0
"nuno, ferreira",8,163,20.375,0
"robert, graham",3,67,22.333333333333332,0
"roberto, viola",3,120,40,0
"katherine, young",5,22,4.4,0
"patrick, walsh",6,106,17.666666666666668,0
"vladimir, petrov",5,97,19.4,0
"frank, weber",3,43,14.333333333333334,0
"alexey, nikolaev",4,72,18,0
"yui, matsumoto",3,6,2,0
"jennifer, meyer",4,36,9,0
"elena, kovalenko",4,64,16,0
"stephen, cox",4,56,14,0
"rachana, singh",3,15,5,0
"rafael, oliveira",6,124,20.666666666666668,0
"boram, lee",6,93,15.5,0
"jorge, navarro",4,147,36.75,0
"mark, young",5,92,18.4,0
"patricia, dias",4,24,6,0
"john, rogers",3,42,14,0
"amit, pandey",3,25,8.333333333333334,0
"james, moon",4,48,12,0
"joseph, chambers",3,24,8,0
"michael, bradley",3,55,18.333333333333332,0
"jennifer, cohen",4,37,9.25,0
"paul, atkinson",3,68,22.666666666666668,0
"thomas, preston",3,59,19.666666666666668,0
"diego, hernandez",3,16,5.333333333333333,0
"stephen, ward",3,49,16.333333333333332,0
"hiroshi, ueda",5,440,88,0
"raquel, carvalho",4,26,6.5,0
"luisa, pinto",3,61,20.333333333333332,0
"huang, xin",3,15,5,0
"boris, zaitsev",3,57,19,0
"daniel, lópez",3,64,21.333333333333332,0
"mark, pearson",5,92,18.4,0
"timothy, scott",3,24,8,0
"anisur, rahman",3,24,8,0
"david, ng",3,56,18.666666666666668,0
"lauren, powell",3,19,6.333333333333333,0
"norihiro, suzuki",3,226,75.33333333333333,0
"peter, wong",3,62,20.666666666666668,0
