"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0002-1667-5913",2075106316,"bascands","","jean-loup bascands","j. l. bascands","c. alfarano"
"0000-0003-0504-753X",2768144205,"marcelin","","jasmine marcelin","jasmine r. marcelin","maryam mahmood"
"0000-0003-3738-3140",2500796432,"edward a","","edward a dennis","edward a. dennis","anthony a. ribeiro"
"0000-0002-2863-5652",1964007899,"mosquera","","victor mosquera","víctor mosquera","silvia barbosa"
"0000-0001-9981-1329",2005065726,"rosalind","","rosalind gummow","rosalind j. gummow","yinghe he"
"0000-0002-4043-4351",1657416961,"gillings","","michael gillings","michael r. gillings",""
"0000-0002-4658-9813",2043503217,"ramírez","","ivan j ramírez","iván j. ramírez","sue c. grady"
"0000-0002-5176-6490",2804739034,"ravindra","","ravindra hegadi","ravindra s. hegadi","dattatray d. sawat"
"0000-0003-0337-0093",2790863114,"kucherov","","nikolay kucherov","nikolay n. kucherov","viktor a. kuchukov"
"0000-0002-4705-2217",2160348563,"virginia","","virginia clinton-lisell","virginia clinton","ben seipel"
"0000-0002-6395-8107",2120115169,"meirmans","","patrick meirmans","patrick g meirmans","kermit ritland"
"0000-0001-5950-5394",2904374710,"molevich","","nonna molevich","n e molevich","e a yarunova"
"0000-0001-6865-2433",2114876256,"jannette","","jannette rodriguez-pallares","jannette rodríguez‐pallares","maría josé guerra"
"0000-0002-6407-9251",2028611499,"hussein ","","hussein  attia","hussein attia","omar siddiqui"
"0000-0003-3167-8271",2507907695,"gallmann","","lukas gallmann","l. gallmann","j. herrmann"
"0000-0002-4463-4174",2144664085,"vassallo","","dalton vassallo","d.v. vassallo","l.v. rossoni"
"0000-0002-0655-9425",1982449013,"weisberg","","stephen weisberg","stephen b. weisberg","donald j. reish"
"0000-0002-8855-3763",2073053720,"pietrzyk","","bozena pietrzyk","bożena pietrzyk","sebastian miszczak"
"0000-0001-7067-6792",2339625180,"marinova","","dani marinova","dani m. marinova",""
"0000-0001-7363-1186",2032317278,"claverie","","jerome claverie","j. claverie","c. ladavière"
"0000-0002-3865-905X",1968412266,"hanemann","","joão hanemann","joão adolfo costa hanemann","gilles landman"
"0000-0001-5457-4999",2030208035,"yokoyama","","takaaki yokoyama","t. yokoyama","tetsuya t. yamamoto"
"0000-0001-8625-4682",2061874420,"miroslav","","miroslav ciric","miroslav Ćirić","zorana jančić"
"0000-0002-8814-5866",2050742607,"anderson","","gregory anderson","g j anderson","d g roman"
"0000-0002-1066-9184",2077943350,"campbell","","kim campbell","kim sydow campbell","saroya i. follender"
"0000-0002-8897-8534",2028497356,"rozanski","","verena rozanski","verena eveline rozanski","jan-hinnerk mehrkens"
"0000-0001-6723-2103",2092439520,"geoffrey","","geoffrey mcfadden","geoffrey b. mcfadden","david cotrell"
"0000-0002-5964-3233",2780113893,"lin yang","","lin yang","lin yang","man sing wong"
"0000-0003-1437-214X",2603277248,"robert m","","robert m verdijk","robert m. verdijk","jack parker"
"0000-0001-8925-1620",2186179412,"friedman","","adam friedman","adam j friedman","aimee krausz"
"0000-0002-0489-2523",2052216552,"dallaire","","frederic dallaire","frédéric dallaire","roch l. maurice"
"0000-0002-6771-0176",2002339555,"abhilash","","purushothaman chirakkuzhyil abhilash","p. c. abhilash","nandita singh"
"0000-0002-2370-2166",1994025995,"strasser","","patrick strasser","p. strasser","a. toyoda"
"0000-0002-2010-3512",215529021,"levinsen","","jesper levinsen","jesper fredenslund levinsen","georg morten bruun"
"0000-0002-7316-5717",1995477944,"bogdanov","","artem bogdanov","artem s. bogdanov","alexander v. shestakov"
"0000-0002-2937-5194",2042931508,"oshtrakh","","mikhail oshtrakh","m.i. oshtrakh","v.a. semionkin"
"0000-0002-7272-357X",2766670851,"boulland","","jean-luc boulland","jean‐luc boulland","camilla b. sylte"
"0000-0003-0865-3412",1004528362,"tripathy","","dr. nilakantha tripathy","n. tripathy","t. i. lee"
"0000-0001-6968-0823",2035243467,"robert n","","robert n grass","robert n. grass","evagelos k. athanassiou"
"0000-0002-7232-5547",2069309453,"michael ","","michael  rzanny","michael rzanny","annely kuu"
"0000-0002-2950-8516",2568769997,"jeffrey ","","jeffrey  alwang","jeffrey alwang","victor barrera"
"0000-0003-3912-9410",2034704161,"reboredo","","juan carlos reboredo","juan c. reboredo",""
"0000-0003-1238-3208",2754943910,"cristina","","cristina bares","cristina b. bares","danielle m. dick"
"0000-0001-5571-7787",2071379072,"lapshina","","elena lapshina","elena d. lapshina","martin j. wassen"
"0000-0001-7763-734X",2607723618," ferreira","","heleno dias  ferreira","heleno d. ferreira","pedro h. ferri"
"0000-0003-0024-0138",2172732812,"grosvenor","","andrew grosvenor","andrew p. grosvenor","john r. hayes"
"0000-0002-0180-8314",2038980832,"isaac hui","","isaac hui","isaac hui",""
"0000-0001-8720-242X",2315189911,"yang hong","","yang hong","yang hong","hamid moradkhani"
"0000-0003-1462-7165",1971400922,"mccormick","","robert mccormick","r. l. mccormick","j. r. baker"
"0000-0002-3537-3005",2151331857,"piia post","","piia post","piia post","kalev päädam"
"0000-0003-3745-0577",2162150697,"catherine","","catherine grgicak","catherine m. grgicak","carl mauterer"
"0000-0002-3665-946X",2092738808,"alexander","","alexander kabanov","alexander v. kabanov","valery yu alakhov"
"0000-0001-6773-8294",2157880838,"amanifard","","nima amanifard","amanifard","m h farahani"
"0000-0002-6850-0277",2277915051,"carriegos","","miguel carriegos","miguel v. carriegos","noemí decastro-garcía"
"0000-0002-1503-6247",2280639553,"haeussler","","peter haeussler","peter j. haeussler","michael byerly"
"0000-0001-7018-7737",2772328659,"markenson","","glenn markenson","markensonglenn","dolenancy"
"0000-0003-0456-3196",2811187457,"abdelaaty","","abdelaaty shahat","abdelaaty a. shahat","syed n. shah"
"0000-0001-9417-608X",2170985315,"r. joanne","","r. joanne jao keehn","r. joanne jao","karin harman james"
"0000-0002-4534-8487",2047197980,"ravindran","","ravindran thoguluva","t.r. ravindran","g. amarendra"
"0000-0002-4250-5475",572539950,"sivakumar","","sivakumar sivanesan","s. sivakumar","c.y. tan"
"0000-0002-3680-7127",2001648357,"mackenzie","","isla mackenzie","isla s. mackenzie","kaisa m. maki-petaja"
"0000-0002-2686-7492",2771933558,"lighthall","","jonathan lighthall","j. c. lighthall","sergio almaraz-calderon"
"0000-0002-4023-2928",2887762137,"fang fang","","fang fang","fang fang","song wan"
"0000-0002-4681-9009",1983135477,"yu ru kou","","yu ru kou","yu ru kou","you shuei lin"
"0000-0003-2874-520X",1919902061,"brunialti","","milena brunialti","milena karina colo brunialti","reinaldo salomao"
"0000-0002-3377-6337",2915860731,"branislav","","branislav repic","branislav repić","borislav grubor"
"0000-0001-9483-7968",2051691772,"alexander","","alexander martynov","alexander v. martynov","barry r. steele"
"0000-0002-9864-321X",2760052061,"alexander","","alexander zelikin","alexander n. zelikin","anna h. f. andersen"
"0000-0001-8658-2352",2915009443,"greenberg","","david m. greenberg","david greenberg","tony butler"
"0000-0002-8741-178X",2901690382,"bin chong","","bin chong","bin chong","tong li"
"0000-0001-7253-3461",1971232190,"wilkinson","","stephen mark wilkinson","s. m. wilkinson","p h. cartwright"
"0000-0003-3498-1452",2079990598,"kirschner","","daniel kirschner","daniel a. kirschner","dennis j. selkoe"
"0000-0002-3713-2416",2506256000,"christine","","christine lebrun-frenay","christine lebrun","florence bucciarelli"
"0000-0002-6627-7972",2037915302,"steinfort","","brendan steinfort","brenden steinfort","florence c.f. chang"
"0000-0002-8489-8617",2319435228,"ali karci","","ali karci","ali karci","recep Özdağ"
"0000-0002-8548-3333",2553757437,"jebadurai","","immanuel johnaja jebadurai","immanuel john raja jebadurai","sharmila john francis"
"0000-0003-0675-2222",2687523731,"bin zhang","","bin zhang","bin zhang","ramayya krishnan"
"0000-0002-2839-1045",2005106675,"ishibashi","","masami  ishibashi","masami ishibashi","takeyoshi takahashi"
"0000-0001-9129-9850",327033801,"di donato","","alberto di donato","a. di donato","gy. batta"
"0000-0002-9896-3504",2913869551,"martynova","","kateryna martynova","kateryna v. martynova","patrick müller"
"0000-0001-6643-3325",2051215911,"moavenian","","majid moavenian","m. moavenian","m. sotudeh chafi"
"0000-0003-3486-6286",877549779,"yuan-jian","","yuan-jian yang","yang yuan-jian","sun liang"
"0000-0003-1096-5634",2070131544,"jonathan ","","jonathan  arenberg","jonathan w. arenberg",""
"0000-0002-6323-7123",2790794320,"arakelian","","sergey arakelian","s.m. arakelian","e.s. sedov"
"0000-0002-5050-2389",2525237991,"corominas","","lluis corominas","lluís corominas","joaquim comas"
"0000-0003-1989-4852",1504562763,"rodrigues","","sandy carmo relva rodrigues","sandy rodrigues abreu","fernando morgado-dias"
"0000-0001-8097-9631",2507405374,"chang liu","","chang liu","chang liu","dali sun"
"0000-0003-0587-6899",2344402877,"ned block","","ned block","ned block",""
"0000-0002-3239-7714",1969647584,"christine","","christine kelly","christine m kelly","alastair ro miller"
"0000-0002-8146-1911",2085733088,"looijenga","","leendert looijenga","leendert h. j. looijenga","stenvert l. s. drop"
"0000-0001-9422-6446",2097007944,"brambilla","","angelo maurizio brambilla","angelo brambilla","paolo maffezzoni"
"0000-0002-6098-4043",1817437927,"jean-paul","","jean-paul linnartz","jean-paul m. g. linnartz","joop talstra"
"0000-0002-5357-0176",2039269829,"katharine","","katharine suding","katharine n. suding","hope c. humphries"
"0000-0003-2278-5278",2898895575,"sumin kim","","sumin kim","sumin kim","jongki lee"
"0000-0003-4004-0632",1995141304,"prokhorov","","igor prokhorov","i v prokhorov","i p yarovenko"
"0000-0002-5453-3668",1988789957,"grinstaff","","mark grinstaff","mark w. grinstaff","nathanael r. luman"
"0000-0002-3773-5460",2760650173,"hui zhang","","hui zhang","hui zhang","wanpeng zhou"
"0000-0002-4758-7203",2804965030,"nørgaard","","bjarne nørgaard","bjarne l. nørgaard","stephan achenbach"
"0000-0001-6077-4356",1491178400,"feida zhu","","feida zhu","feida zhu","xifeng yan"
"0000-0002-5183-473X",2025371516,"kohwalter","","troy kohwalter","troy c. kohwalter","esteban walter gonzalez clua"
"0000-0002-9487-2605",2077055579,"ovsyankin","","vladimir ovsyankin","vladimir v. ovsyankin","boris v. stroganov"
"0000-0003-1480-9292",2021674138,"shijun li","","shijun li","shijun li","zhi-bin sun"
"0000-0002-4585-1488",2773072841,"jaewon oh","","jaewon oh","jaewon oh","hyeon chang kim"
"0000-0003-3104-3305",2124543571,"gillian a","","gillian a gray","gillian a. gray","fiona c. denison"
"0000-0001-7666-2439",2799363982,"carpenter","","jo carpenter","joanna k. carpenter","jamie r. wood"
"0000-0001-9480-5704",2031984757,"chris fox","","chris fox","chris fox","hannah zeilig"
"0000-0001-7466-9522",2765129783,"lulu wang","","lulu wang","lulu wang",""
"0000-0002-9709-356X",2143246266,"ethelberg","","steen ethelberg","s. ethelberg","a. kjerulf"
"0000-0002-2427-2532",2795449838,"ilker fer","","ilker fer","ilker fer","kjersti b. daae"
"0000-0002-8301-8550",2041697073,"elizabeth","","elizabeth florez","elizabeth flórez","nancy y. acelas"
"0000-0002-4185-2344",2770105289,"katsouros","","vassilis katsouros","vassilios katsouros","lazaros s. iliadis"
"0000-0001-9769-0201",2444156548,"babatunde","","babatunde adegoke","babatunde o.a. adegoke","ayodele a. fabunmi"
"0000-0002-3493-1386",1972854922,"daleprane","","julio daleprane","julio beltrame daleprane","tatiana paula teixeira ferreira"
"0000-0001-7681-9061",2252449719,"dukhanina","","ekaterina dukhanina","e. g. dukhanina","le tkhi doan chang"
"0000-0003-1213-6602",2163388479,"angelillo","","italo f angelillo","if angelillo","a bianco"
"0000-0002-6484-8903",2073681677,"almonacid","","gabino almonacid","g. almonacid","a. luque"
"0000-0002-9817-8012",2515388120,"weihan xu","","weihan xu","weihan xu","yongchang sun"
"0000-0001-6997-2666",2059224635,"michelson","","james michelson","james d. michelson","lance manning"
"0000-0003-1138-3724",2047838924,"giannaros","","theodore giannaros","theodore m. giannaros","konstantinos lagouvardos"
"0000-0002-3403-0182",2591962447,"whittaker","","roger whittaker","roger g. whittaker","teresinha evangelista"
"0000-0002-6825-1434",1975723825,"yuting wu","","yuting wu","yuting wu","meng cai"
"0000-0003-4567-9080",2086736065,"bigliardi","","paul lorenz bigliardi","p.l. bigliardi","a.j. bircher"
"0000-0002-4954-7520",1986587484,"deardorff","","alan v deardorff","alan v. deardorff","robert m. stern"
"0000-0003-3881-6948",2577264973,"jie xiong","","jie xiong","jie xiong","dongxue chen"
"0000-0003-4860-0323",2011488323,"catherine","","catherine rowett","catherine osborne",""
"0000-0001-7462-2230",2895684956,"hongchao ","","hongchao ","hongchao pan","xiaosha ren"
"0000-0001-8394-790X",2413923789,"lidia zur","","lidia zur","lidia zur","joanna janek"
"0000-0002-7865-8596",2001874201,"nick gill","","nick gill","nick gill","harald andrés helfgott"
"0000-0001-6656-8406",2293046395,"patcharin","","patcharin kamsing","patcharin insom","pisit boonsrimuang"
"0000-0002-1385-7113",646164777,"dimitrios","","dimitrios serpanos","dimitrios nikolaou serpanos","tilman wolf"
"0000-0002-7935-7138",2051262020,"kucharski","","daniel kucharski","d. kucharski","g. kirchner"
"0000-0002-9148-7162",2512187277,"gomersall","","judith gomersall","judith streak gomersall","manuel joseph vivera"
"0000-0001-8583-8416",2001007132,"amigorena","","sebastian amigorena","sebastián amigorena","ana ceballos"
"0000-0002-1761-1970",2050954133,"thamankar","","dr. ramesh thamankar","r. thamankar","f. o. schumann"
"0000-0001-6007-0631",2034805292,"rigneault","","hervé rigneault","herve rigneault","c. begon"
"0000-0001-7638-5128",1993250713,"jerzy bal","","jerzy bal","jerzy bal","katarzyna szamotulska"
"0000-0002-1315-3650",2067025152,"sukumaran","","rajeev sukumaran","r.k. sukumaran","p. prema"
"0000-0002-7577-3257",2079791660,"yubo yuan","","yubo yuan","yubo yuan","bo liu"
"0000-0003-4675-2067",2320492784,"vorotilov","","konstantin vorotilov","k. a. vorotilov","m. i. yanovskaya"
"0000-0003-0338-3951",1777939181,"ana luisa","","ana luisa hofling-lima","ana luisa höfling de lima farah","manoel antônio de azevedo santos"
"0000-0002-7804-9678",2520280149,"william l","","william l da silva","william leonardo da silva","fernando silveira"
"0000-0003-0924-4418",1998561676,"sugiartha","","nyoman sugiartha","n. sugiartha","d. marriott"
"0000-0001-6699-6910",2797105290,"limarenko","","mikhail limarenko","m v limarenko","d s prochorenkov"
"0000-0002-0746-3118",1970843817,"frederico","","frederico graeff","frederico g. graeff","luiz c. schenberg"
"0000-0002-3866-4318",2009158642,"van delft","","mark van delft","mark f van delft","david c s huang"
"0000-0002-1939-763X",2048251302,"jiwu ruan","","jiwu ruan","jiwu ruan","jianliang xiao"
"0000-0003-1072-6043",21853037,"zaslavsky","","alan zaslavsky","alan m. zaslavsky",""
"0000-0003-1745-3324",2912899668,"hernandez","","victor h hernandez","victor h. hernandez","chester j. donnally"
"0000-0002-1838-8053",2884832735,"postupaev","","vladimir postupaev","v. v. postupaev","a. d. beklemishev"
"0000-0001-6287-2697",2034908568,"goodstein","","david goodstein","d. m. goodstein","b. h. cooper"
"0000-0002-9572-8154",1517499240,"bannister","","mark e. bannister","m. e. bannister","richard d. thomas"
"0000-0003-2496-4034",2056314612,"veneziano","","vincenzo veneziano","v. veneziano","s. carbone"
"0000-0003-4935-3248",2067666373,"padioleau","","ismaël padioleau","ismael padioleau","audrey letourneau"
"0000-0002-8309-0018",2803396514,"boldyreva","","maria boldyreva","maria a. boldyreva","pavel i. makarevich"
"0000-0003-2870-6921",2536667811,"akkermans","","jos akkermans","jos j. akkermans","arnold a.b. bakker"
"0000-0002-0055-5183",2739026865,"lehenkari","","petri lehenkari","p. lehenkari","j. tuukkanen"
"0000-0001-8907-6885",2066492617,"trowsdale","","sam trowsdale","sam a. trowsdale","david n. lerner"
"0000-0001-6841-6561",2014431895,"tkachenko","","kirill tkachenko","k. g. tkachenko",""
"0000-0002-3822-8102",2807046039,"kovalskii","","andrey kovalskii","a. m. kovalskii","v. i. pet’kov"
"0000-0001-7012-8649",2230946428,"cabrerizo","","francisco javier cabrerizo","f. j. cabrerizo","e. herrera-viedma"
"0000-0002-6580-9586",2140546664,"francesco","","francesco d'annibale","francesco d׳annibale","angelo luongo"
"0000-0001-7432-6888",2043243041,"partridge","","jim partridge","j. g. partridge","patrick carlsson"
"0000-0001-8848-3884",2466812323,"baranowski","","dariusz baranowski","dariusz b. baranowski","adrian j. matthews"
"0000-0001-7807-2993",2144628236,"angiolucci","","marco angiolucci","m. angiolucci","o. marisa"
"0000-0002-0977-7954",2140433852,"van de pol","","marjolein h.j. van de pol","marjolein helena johanna van de pol","marcellinus gerardus maria olde rikkert"
"0000-0002-2251-5158",2462537662,"peter gell","","peter gell","peter gell","ruchi bhattacharya"
"0000-0003-0439-3959",2772004151,"zetian lai","","zetian lai","zetian lai","zhuanzhuan liu"
"0000-0003-2418-8856",2809578897,"zomorodian","","zahra sadat zomorodian","zahra s. zomorodian","mohammad tahsildoost"
"0000-0001-5656-564X",1996906233,"spampinato","","santi spampinato","s. spampinato","v. locatelli"
"0000-0002-9953-2650",1975466400,"poberezhny","","vladimir a. poberezhny","v. a. poberezhnyi",""
